USB-500 Log File,,,,,ConversionTable:,,
Name: RadTel_2,,,,,Index,mA,%
Model: USB-504,,,,,1,0.00000,0.00000
Serial Number: 7104,,,,,2,20.00000,100.00000
Index, Date/Time, Current(%)
511, 9/15/2015 10:36:23 PM,  -136.48
512, 9/15/2015 10:36:33 PM,  -234.57
513, 9/15/2015 10:36:43 PM,  -195.56
514, 9/15/2015 10:36:53 PM,  -196.56
515, 9/15/2015 10:37:03 PM,  -163.54
516, 9/15/2015 10:37:13 PM,  -233.58
517, 9/15/2015 10:37:23 PM,  -276.37
518, 9/15/2015 10:37:33 PM,  -153.47
519, 9/15/2015 10:37:43 PM,  -225.42
520, 9/15/2015 10:37:53 PM,  -197.36
521, 9/15/2015 10:38:03 PM,  -188.34
522, 9/15/2015 10:38:13 PM,  -303.69
523, 9/15/2015 10:38:23 PM,  -242.96
524, 9/15/2015 10:38:33 PM,  -253.14
525, 9/15/2015 10:38:43 PM,  -182.05
526, 9/15/2015 10:38:53 PM,  -91.16
527, 9/15/2015 10:39:03 PM,  -172.53
528, 9/15/2015 10:39:13 PM,  -153.08
529, 9/15/2015 10:39:23 PM,  -92.58
530, 9/15/2015 10:39:33 PM,  -221.41
531, 9/15/2015 10:39:43 PM,  -221.36
532, 9/15/2015 10:39:53 PM,  -197.23
533, 9/15/2015 10:40:03 PM,  -159.47
